12.751111338784499, 1.7307692307692468
13.236897245622972, 1.750000000000016
13.741190397909525, 1.750000000000015
14.353865645889183, 1.730769230769246
14.808145622356417, 1.730769230769246
16.05770059130369, 1.730769230769246
16.878515055898767, 1.730769230769246
17.412696691115027, 1.730769230769246
18.30277389926863, 1.7692307692307843
19.238348795145622, 1.7884615384615534
20.603345898023715, 1.846153846153861
22.203123421689156, 1.9230769230769376
24.684378219623568, 2.0576923076923235
27.27243725681668, 2.1923076923077085
29.57376588760143, 2.3076923076923244
32.67445780652502, 2.4615384615384786
35.21151481928175, 2.6153846153846327
37.7098381539952, 2.7115384615384803
39.88521229436849, 2.8461538461538654
42.44978621936114, 2.961538461538481
45.74586318735745, 3.1346153846154055
49.91612527935066, 3.307692307692328
52.7956456760413, 3.3846153846154055
54.46655477237618, 3.461538461538483
59.43180830182506, 3.6730769230769456
65.66299740465567, 3.84615384615387
72.09681888450382, 4.019230769230794
78.66927396128197, 4.173076923076947
84.2510072059651, 4.288461538461564
89.11121004289612, 4.384615384615411
96.63067656744848, 4.500000000000027
101.57010463806064, 4.576923076923104
108.77669497729819, 4.673076923076951
121.68872430245048, 4.807692307692335
137.84072135335393, 4.8846153846154134
151.346693192801, 4.94230769230772
166.17601326734837, 4.96153846153849
184.74660004427167, 4.96153846153849
199.0915253679193, 4.92307692307695
214.5502838148378, 4.884615384615412
241.51823839843766, 4.788461538461565
257.0475872717852, 4.692307692307718
266.84046665035765, 4.653846153846179
280.48043418621575, 4.5576923076923315
296.66055887722297, 4.442307692307716
317.70918460479993, 4.3269230769231
338.137524926889, 4.192307692307715
351.0197310200229, 4.076923076923098
371.26906867306235, 3.9038461538461746
397.6113087750217, 3.7115384615384803
420.5483830604362, 3.5000000000000178
436.5702396819104, 3.365384615384632
456.0354950282261, 3.2115384615384777
473.40932312970097, 3.0769230769230917
